"DeviceID","Camera","Property","Supported","FlagParent","Max","Min","Step","Default","Current","Auto","Manual"
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","Y","","1","0","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","127","-128","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_CONTRAST","Y","","127","-128","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_HUE","Y","","127","-128","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_SATURATION","Y","","127","-128","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","127","-128","1","0","0","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","Y","","12500","2500","1","6500","6500","1","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","Y","","61","1","1","1","1","0","1"
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","0","1","1"
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"PRO6","FFC","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_NORMAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_SEQUENCE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_CLEAR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_SET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_DISABLE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_2X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_4X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_8X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_16X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_DISABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_ENABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_MAXVIDFPS_PHOTORES","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MACRO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_PORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SPORT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BEACH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SUNSET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_CANDLELIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_LANDSCAPE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHTPORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BACKLIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_TORCHMODE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FLASHMODE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_PHOTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_OPTIMIZATION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_OPTIMIZATIONHINT","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_TEMPERATURE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WHITEBALANCE_PRESET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CLOUDY","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_DAYLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLASH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_FLUORESCENT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_TUNGSTEN","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_WBPRESET_CANDLELIGHT","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_WHITEBALANCEMODE","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EXPOSUREMODE","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSMODE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ISO_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ISO_MANUAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO_ADVANCED","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ISO","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FIELDOFVIEW","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_CAMERAANGLEOFFSET","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_SIXTHSTEP","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_QUARTERSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_THIRDSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_HALFSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_EVCOMP_FULLSTEP","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_EVCOMPENSATION","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_PHOTOCONFIRMATION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_PHOTOCONFIRMATION_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOCONFIRMATION","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSPRIORITY","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FOCUSSTATE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_VFR_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_VFR_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VFR","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOHDR","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_HISTOGRAM","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_OIS","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_HDR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_FNF","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ADVANCEDPHOTO_ULTRALOWLIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ADVANCEDPHOTO","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PREVIEW","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_VIDEO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_PHOTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_BLINK","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_FACEDETECTION_SMILE","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEDETECTION","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DEFAULT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_DIRECT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_ZOOM_SMOOTH","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_ZOOM","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_CONFIGCAPS","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_ROI_ISPCONTROL","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PROFILE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_OFF","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_ON","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_VIDEOSTABILIZATION_AUTO","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_VIDEOSTABILIZATION","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_FACEAUTH_MODE","NO","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","Y","","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_METADATA_SYSTEMMEMORY","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"PRO6","FFC","KSCAMERA_EXTENDEDPROP_METADATA_ALIGNMENTREQUIRED","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_METADATA","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CAPABILITY","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_CLEAR","Y","","","","",,,"",""
"PRO6","FFC","KSPROPERTY_CAMERACONTROL_PERFRAMESETTING_SET","Y","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_FOCUS","Y","","700","100","1","100","100","1","1"
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE","Y","","-2","-11","1","-5","-5","1","1"
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_ZOOM","Y","","61","1","1","1","1","0","1"
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PAN","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_TILT","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_IRIS","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_ROLL","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_SCANMODE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PRIVACY","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PANTILT","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PAN_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_TILT_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_ROLL_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_ZOOM_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXPOSURE_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_IRIS_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_FOCUS_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PANTILT_RELATIVE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_FOCAL_LENGTH","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_AUTO_EXPOSURE_PRIORITY","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_BACKLIGHT_COMPENSATION","Y","","1","0","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_BRIGHTNESS","Y","","127","-128","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_COLORENABLE","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_CONTRAST","Y","","127","-128","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_GAMMA","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_HUE","Y","","127","-128","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_SATURATION","Y","","127","-128","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_SHARPNESS","Y","","127","-128","1","0","0","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE","Y","","12500","2500","1","6500","6500","1","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_GAIN","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER","Y","","61","1","1","1","1","0","1"
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_DIGITAL_MULTIPLIER_LIMIT","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_WHITEBALANCE_COMPONENT","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDEOPROCAMP_POWERLINE_FREQUENCY","Y","","2","0","1","1","0","1","1"
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_FLASH","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_IMAGE_PIN_CAPABILITY_PROPERTY","NO","","","","",,,"",""
"PRO6","RFC","PROPSETID_VIDCAP_CAMERACONTROL_REGION_OF_INTEREST","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_VIDCAP_DROPPEDFRAMES","NO","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","Y","","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_NORMAL","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_PHOTOMODE_SEQUENCE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMODE","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOFRAMERATE","Y","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOMAXFRAMERATE","Y","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","Y","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_CLEAR","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_PHOTOTRIGGERTIME_SET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTRIGGERTIME","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","Y","","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_DISABLE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_2X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_4X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_8X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP__PHOTOTHUMBNAIL_16X","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_PHOTOTHUMBNAIL","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","Y","","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_DISABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_WARMSTART_MODE_ENABLED","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_WARMSTART","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_MAXVIDFPS_PHOTORES","Y","","","","",,,"",""
"PRO6","RFC","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","Y","","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_AUTO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_MACRO","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_PORTRAIT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SPORT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_NIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_BEACH","NO","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_SUNSET","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_CANDLELIGHT","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
"PRO6","RFC","KSCAMERA_EXTENDEDPROP_SCENEMODE_LANDSCAPE","Y","KSPROPERTY_CAMERACONTROL_EXTENDED_SCENEMODE","","","",,,"",""
